poi_id,latitude,longitude,raw_visit_counts
a7d304ec-e99e-4b7d-9a59-f60419c07401,40.454904,-86.917329,1091
402ca8a7-b400-4ead-b820-82d30922448c,40.454159,-86.912328,60
82b8752a-e0a2-4cac-ac86-ccb4ff7bbcb0,40.420046,-86.855974,941
d27e119b-4c3d-40d4-91eb-716d66951df4,40.398643,-86.85203,934
b9e2a6b8-a21f-464e-aa6d-d9e8f1e21456,40.38904,-86.844881,972
6face3b1-ebca-4609-8a93-2235f3c3642f,40.391556,-86.850715,1113
69288fb3-9c48-44ee-a0f4-e7ac8270ec74,40.392454,-86.849773,1950
16a0e628-0ff3-4368-a7a5-fddd6a73f05d,40.389708,-86.908785,100
9b5672c0-3dea-447f-b015-f0430bb21dcc,40.351154,-86.903351,132
cb486764-ee0d-41b5-bd2d-c91297fb3c4e,40.499143,-86.914233,87
2c3178a7-172e-4b81-9dd0-28cd29ad082f,40.465922,-86.961093,68
64718871-4f75-4842-8b04-7f2e9dfd5e5f,40.388834,-86.90245,89
e3e3370c-0535-4608-af97-da094d8cbea4,40.386996,-86.878153,58
1e493153-101f-466b-8372-9325ab688f91,40.393271,-86.887403,155
be45d7a0-5827-4489-a4de-fd4a027820ac,40.433806,-86.875823,71
47a4429a-01dd-459c-9c33-0baec793cb63,40.419034,-86.798654,176
dad772bd-4231-492b-bd2d-68319b00c575,40.39624,-86.87414,64
ca6e7e6f-c775-4788-addc-ef91de95be72,40.436266,-86.911982,81
511189cc-eb6e-42d4-9789-96ca41a20211,40.461229,-86.907419,55
c7d89890-ce98-44ec-be7b-4554e8b5b2ac,40.421644,-86.843652,55
1daebed8-034d-40ba-b269-535842ca0954,40.42114,-86.874343,57
55ef29c0-bef9-4848-97da-78d5d85a9a7a,40.429448,-86.921226,86
322265e6-5192-435d-b982-e25f5c1310f6,40.423823,-86.924163,219
60194263-34b1-4abe-9759-f3fb9ed25a03,40.427368,-86.88133,85
ddf3ddec-9c84-4bc4-8664-bd81de5218b0,40.432605,-86.866926,142
eda91f4f-e83b-43dd-afae-a7697d8e20ac,40.404541,-86.829813,81
a58b6717-6c64-4b82-811a-2bb5bc02ddd7,40.452281,-86.90903,56
da78b628-ae23-4cad-9357-baac3acbe9b0,40.417876,-86.870343,57
b1d2008b-cdd9-49ad-b8f6-76bc06acfe49,40.419411,-86.867196,74
886f7ed1-0ce4-4544-bdd1-1b32018a5d47,40.393952,-86.835192,171
28209fd5-24e7-4839-8b1a-db6e783200ec,40.396977,-86.837845,105
9c6828ac-23df-43ff-aad8-4f973ec19588,40.428739,-86.878275,67
9565218d-f142-42e8-9215-f56efe05725d,40.381816,-86.887358,77
4cde25ab-3e68-421b-a72b-e0e19ca78776,40.415984,-86.837493,65
a9ddf6fa-2907-4f9f-ae27-120ba64e42ad,40.420417,-86.870264,104
ac597d89-45bd-48e4-9495-0725e9e22257,40.420323,-86.868472,58
656ffe6a-e502-4bed-a84a-aa3a18c727ce,40.398307,-86.839637,117
4652dfc6-d48a-439c-8ca6-0c27377a4f7f,40.401087,-86.807456,858
4f06d88c-7deb-437a-b49f-917919f933cd,40.406712,-86.82753,91
bf79d0f1-c113-452b-995a-76929ffd17d0,40.471358,-86.890982,110
c29b954b-c0a4-4e85-adda-08bb6a77a87d,40.397002,-86.903416,76
97d29157-418d-478c-ae1c-c5fc969c8a5c,40.428749,-86.881672,57
a7edb685-a173-43dc-b0ab-b5ee890a50e6,40.459787,-86.919292,91
2982cdb0-5937-4281-b48d-4235655583cd,40.458167,-86.917407,116
9ed1ab0a-cb3e-4882-a308-dadf48932060,40.424052,-86.874934,109
80f94649-e47e-4a98-95f9-0e03e378d0d8,40.386293,-86.838213,87
9f6eb590-1eb9-4b42-9c9c-05f5d38991fa,40.388964,-86.902603,57
a650cb2f-bbed-4494-82d2-f1aa43777b41,40.396415,-86.842891,64
12643e5f-404b-484b-b44d-e225efb702be,40.414666,-86.894837,75
a82845ac-4696-461c-ac26-790d6fdbb5f5,40.417967,-86.893231,107
9facc33b-af52-41c0-8a5a-e3dbe8661fcd,40.418957,-86.892693,58
831e9b30-fd58-4c5a-8894-09898259b912,40.419172,-86.915199,224
1f134aca-6857-40cb-bcd1-e7e871d26a3b,40.42254,-86.913142,62
a954fdae-f487-449c-8cc6-bb6c31bd3580,40.409914,-86.870698,69
c905ac00-a4f7-4e2a-88f8-861f82fd984c,40.422587,-86.904787,144
9c916aa4-a90a-4339-bde0-87199421747b,40.451996,-86.913815,259
aa87c5ae-8eac-45b1-9618-4e57196f1a47,40.45224,-86.917168,99
8698799a-a967-48d2-8a36-b5f9c231ae75,40.425158,-86.922187,70
bb0e315d-35d3-4e94-822d-7b95d619b0a7,40.357088,-86.892547,70
6bdf7f68-9af5-47ce-88f6-8b2991c6683b,40.480101,-86.880581,70
a4cecb29-312e-445c-875c-e7cdaf1de47a,40.386344,-86.887665,178
825a0e9a-6bb2-41b5-9143-59d95e035f06,40.386307,-86.867162,58
4b86da6d-13fc-4876-8e21-bbb1bee6c2c2,40.439691,-86.863631,59
6b0e620c-38de-4a64-9489-9dcecfab2800,40.43851,-86.803513,77
f13d4d9e-34aa-47ed-9f08-8992a5e7fea0,40.421866,-86.908073,85
c0c53681-dcee-4f2f-b2d8-e66329267372,40.415386,-86.869646,267
ecff5e95-62de-4ce4-a2df-a6191673d101,40.438416,-86.891292,67
b8cf385a-dba1-46b6-b85e-9d9505bb5520,40.428827,-86.913465,84
bd0a6d0b-472c-4d87-a818-159ae3aeaceb,40.425721,-86.91162,61
6050296e-b078-4b56-ba01-e80a451f10e6,40.430083,-86.915319,148
dd9d72cc-5c1b-41f0-9571-8dfc3fceae3d,40.441727,-86.904874,182
3ef19e80-0d92-4671-9952-98f9e45338e9,40.431251,-86.849532,159
fd2bc924-6f5f-411a-8576-9d1fa68f7a73,40.404931,-86.845433,85
99dcafb7-4379-40c2-882f-adc6649845f5,40.424014,-86.840794,119
1cd85f71-dd3d-4c91-9a80-aaddfd3b9b36,40.41281,-86.813818,80
fd7bb00b-d1ed-4a67-8d3c-876510a405ef,40.52483,-86.801878,80
57f4092c-8562-4269-a4ad-057a489a87fd,40.499894,-86.899968,176
46d301ab-657d-4849-9fcf-771090ea93c4,40.400357,-86.888724,95
cc73d9fd-0dcd-4ff2-ab7d-48761a77643d,40.414308,-87.068138,96
20d233c4-bec4-4594-ad61-c8e0559307b4,40.434323,-86.930126,220
42e049a3-87fb-48f5-b0b6-b8455d196386,40.421225,-86.857729,63
098e360b-861a-4dd1-a2a4-29aba7d89aeb,40.366538,-86.871979,108
9da407f6-fcfa-4de8-b18b-5687f033671d,40.468759,-86.944447,55
6f465728-1ea7-4aec-b312-f089fe5e1a16,40.423466,-86.902118,71
74ff509c-29d1-44ba-969a-a965be1e6a67,40.451905,-86.909866,85
50ba7d13-cc87-463b-90ff-9f492b7776a7,40.455263,-86.916725,74
36524226-e934-4512-adc2-2c32134f1f46,40.424489,-86.857643,62
9cb0b579-c14d-4ff5-aa25-23498d92edb4,40.410885,-86.835446,71
597f1743-c050-4807-a714-8faa4fc73369,40.396461,-86.853785,62
2ca2323e-aa11-4788-92b5-2fbbb520cea4,40.429902,-86.874276,68
93e40a4b-28cb-4c8e-9f39-897a850a6560,40.439554,-86.879247,63
f5ec1b71-13fb-4bf1-bd5e-9384b2467383,40.393536,-86.832565,162
ed6cb19a-ed33-40ff-b293-ccc77ca93bf0,40.419544,-86.901409,74
faa15ff7-661e-4b48-af97-1c41914d5aaa,40.411993,-86.814322,72
b60e494f-bc85-44e2-820a-7e46f6424fe2,40.419739,-86.819608,75
54820eb0-b90b-4882-83bd-26f50a188fe5,40.416761,-86.818313,83
7022e1c2-c263-4cf2-b83e-1c6d04d4e545,40.41655,-86.822975,83
48973d1f-864f-4102-9b68-a18be7910799,40.420398,-86.819053,115
e19050a3-9f79-4c9b-82b2-779a7061643d,40.41626,-86.826247,60
472e18d0-abe5-4c3e-9fd6-a068c22cb7a3,40.417048,-86.83039,196
3609d793-b432-45f2-98e6-559ebdf84d3e,40.419309,-86.835137,116
121914dc-8239-4222-8dc2-1d1ae691aaf2,40.416041,-86.832549,61
f04cd9d4-420a-442b-af92-96b12c089237,40.36654,-86.871661,84
4693e4cd-4703-4d82-9a1b-7446b7226495,40.406714,-86.893175,73
82abd765-a593-4a54-accb-80f908092858,40.419777,-86.895268,69
ab1a07ad-1beb-4eab-a337-57a5f8a14bfc,40.425546,-86.890456,93
a933e28a-f48e-453c-9f75-364f24dd132f,40.42458,-86.883024,123
38ca397b-e6c4-49e8-9d19-65af8fa68a59,40.423785,-86.909039,80
bd011eac-8b2c-43ac-8fad-e3e92d57f3e1,40.416516,-86.815629,55
3b3fcabd-c249-408b-b1f5-a0dcac595f95,40.398787,-86.853905,71
a0b98486-acfb-48f7-a375-2d4e44ee373f,40.395108,-86.848669,90
2ca6b079-e029-457b-b5c0-4d141d231a06,40.368325,-86.875207,73
f5450ff6-3140-4949-8f4a-78b951b354fa,40.367539,-86.867597,180
7092b96e-de41-4f91-8810-121b890a5977,40.369637,-86.857695,89
3abc4fa9-c9c5-4996-a591-d4198eac4fa0,40.367678,-86.869806,104
26baac89-b930-441b-8f19-3ba0c5e55ab9,40.468713,-86.926219,83
e7f84d8a-49d8-4aca-8251-179edb87a057,40.46032,-86.934068,117
8419b26e-c01c-44fb-addd-8ee42ded9518,40.38316,-86.885014,92
26ad54fb-538e-4c5c-8eca-05fb3db11997,40.433455,-86.869519,117
6f4402d5-a96c-4e0c-8c26-7af47e954b39,40.438041,-86.862376,68
65ff6013-9e41-424c-b42a-a10fed754746,40.374266,-86.769091,76
bc2f287a-8bfe-4fda-8b92-156dfbdd340f,40.374425,-86.77119,64
9997434d-9257-4da9-ae27-20e63ac32915,40.411449,-86.870557,61
7ba342c6-491b-4100-9c5e-0b0721e076c3,40.41521,-86.872891,57
526aa1ab-d61a-4f78-b2de-06fc14d7b29b,40.41838,-86.817762,174
dc80cc3f-e855-44e9-ab5f-4a0f13a4d314,40.416947,-86.828449,367
481e527a-ecd8-4f0b-8f2c-08665dcf24fd,40.418772,-86.818751,56
5dd7dfe4-e58e-44ad-bfd7-d128ddc8daf7,40.416915,-86.826308,91
3cec32e9-34fa-407c-b234-8eee21d523cf,40.416944,-86.81105,101
ba99adda-c088-44ae-bd9d-47194294806a,40.416931,-86.82732,69
e06336dc-62de-4fbe-8f96-3d2c901d8d05,40.436612,-86.887111,65
1490c395-80b5-48d5-810a-cd266ce3ef8f,40.422939,-86.903241,58
1d8f8503-45cd-48b8-9118-d2fa5ca677e8,40.367613,-86.8565,87
832b0982-95d3-432f-8f99-a8807e93eb7c,40.452914,-86.918527,64
5f222a05-dc06-4b5b-9a13-1203d72f4452,40.418151,-86.824283,58
774d74b1-7741-45d0-8c08-8de101c3211c,40.418524,-86.831274,69
8c86ff9b-aba9-4675-8da6-a32382e85fe6,40.401188,-86.857823,110
6c45b25d-88b0-4441-a792-ed255fdb35af,40.396626,-86.857157,73
fef4f7b8-aba7-4740-ad71-6af091dd071c,40.453753,-86.917833,85
237c7c45-5fde-4ab0-a78d-0c58db809ed9,40.454447,-86.918461,64
c815cbcc-3250-47c2-98aa-83132c386eba,40.418202,-86.845022,108
d36f4194-6c86-480e-b1a9-2021ba095f39,40.416967,-86.840122,82
3a5bafd0-1c47-4bd8-84f8-e5630b80393d,40.413567,-86.857563,128
5cde996a-bcd2-4fda-8e68-68bca510b0a2,40.416982,-86.853584,173
4f4b18a6-75bb-4dfc-885d-7c8986e117ae,40.418077,-86.849402,186
c09a0987-4530-4f24-9d9f-1b35b732f873,40.4182,-86.847086,60
770a2c32-b5ac-475a-88d6-9850f0bd3a5c,40.421057,-86.840155,304
524d982d-43a5-486b-b96a-945057400781,40.414534,-86.83951,81
54a63524-a6bc-491a-a0f3-291ee8c2939e,40.415946,-86.877429,55
5961437a-192f-4464-86db-0dcb10500ded,40.397699,-86.852309,142
07a2830d-c247-484d-b2ae-85d44f1a4f9d,40.398382,-86.85197,104
1bc97774-51f6-41a9-9aed-b6449e513683,40.391399,-86.852526,244
50a60312-2478-46a7-9a57-aa185f9aea84,40.388476,-86.849516,156
8bc0256f-dd83-49f9-a162-d6af97df6d59,40.387856,-86.838893,179
2a80b8bf-d5de-44b9-b82a-4fe9b5ef363b,40.393613,-86.854079,78
99e71afa-abfe-4442-9f83-dc44a482a9d1,40.394394,-86.849531,465
4e8cad28-6981-454e-b560-13548f66404c,40.36753,-86.862452,104
bd8f2125-0218-46ce-b4d8-6022738ba61e,40.36775,-86.858998,109
9555e15e-9f75-4d4d-a763-877d196f64a2,40.367663,-86.863331,547
572fea2a-63ff-4f8a-9b10-7df745a36c99,40.367919,-86.86113,103
ec1f0978-dd2d-4cd0-9dfd-a8745091799d,40.367554,-86.871792,205
d0258032-abc8-4247-8615-254f37f16040,40.366608,-86.860754,99
884d5280-b2fa-4933-9367-771f3e33cf07,40.366631,-86.861726,94
a6f24d5b-015a-4b94-b71d-8f9a1d95ec66,40.501165,-86.867515,118
1304222d-e89d-4909-9554-2dd68f8cda79,40.418865,-86.895738,82
dbc8d092-b38a-434c-983a-b7406fbbfb91,40.387576,-86.90515,406
df4c1318-366d-4eae-8d84-40bf33abbc71,40.386584,-86.904128,197
a234fadd-ee7d-48dd-9a98-9490cf53d287,40.432434,-86.869306,77
823f2ce5-2fc0-42cf-823d-c93d334ddab9,40.433449,-86.869373,67
cde68f58-580c-4e55-aecd-1ebafcb96f51,40.429805,-86.872653,80
2caac75d-6d9f-46dd-9253-2c533be27724,40.431747,-86.872069,109
cd8287c4-91d3-4797-acc7-72242ea6e58a,40.395068,-86.863792,58
e0326b60-f1b4-4b9f-9da2-2afe43e7872f,40.395008,-86.882015,74
eeda143f-9f9a-4c7e-b5b9-071a4b9cfae0,40.422516,-86.905818,63
bd4bee06-8082-49c9-8f7b-16501f0f90c7,40.416851,-86.816059,112
b3c5261e-900b-4cf2-af19-cad80f1f39cb,40.41449,-86.815344,84
d688ca9d-91bb-4874-8708-d0b9af79d7f5,40.41556,-86.815182,98
dce58b40-9562-4190-b84f-0fdf14615221,40.418217,-86.818742,58
3b81814e-39bd-4bcb-9d3d-6791089d42e9,40.424574,-86.929517,220
68f858b0-37d1-4191-a906-ef5d0f5c6056,40.395947,-86.868828,118
3ab06e3d-ea74-413c-b326-4de1389285e7,40.396403,-86.86918,98
074f3742-d5bb-4788-9fb3-949626578017,40.396363,-86.867293,353
2dcdb445-2663-4bc3-bb20-ab05e14a1f2f,40.424696,-86.906695,56
afcc38cc-9cba-4906-a9d4-f1e214a3910d,40.425096,-86.908217,119
334d97bb-44c9-49a4-82cf-97b159908bde,40.431055,-86.913175,76
d236d3e6-13ca-49ea-a142-761dac9eccc0,40.424752,-86.907774,60
aece6b71-1720-426c-bf31-07f5d479f81a,40.452866,-86.914841,87
fe190b44-532c-4f05-bd5e-64a819f37987,40.452555,-86.912613,212
8a6abacf-51f3-46d8-891e-2381d21d5b96,40.452821,-86.917651,272
004e8d59-b91b-488a-b051-ed2769d8e8e3,40.45286,-86.918147,164
19c2643b-1b3f-48d0-802f-57a0d4ff2231,40.452964,-86.921304,113
9db46d0d-7f30-4616-935a-866375da4863,40.41816,-86.827771,115
75f33c46-c460-4046-ba90-9c32551deda8,40.418136,-86.828595,186
1043c22b-1db1-46b0-88f6-ca5d556e669f,40.418259,-86.826373,191
10a91940-f2c2-4feb-bbd7-614f30b65504,40.418484,-86.829541,75
0786f05c-fa14-4495-9c18-276899804701,40.455344,-86.917601,108
877bfc88-3bb1-42ba-8ee5-6dd54f2d4ced,40.453787,-86.918415,58
f37fc271-0e61-44f8-b6eb-ce717e377477,40.453803,-86.917081,143
1ca7b58d-0e3d-4a76-bd4e-45322fadfcf8,40.45362,-86.913543,70
0c88ed56-4006-4035-95f6-b52c2bf9c660,40.418124,-86.85265,77
9a272488-c9e3-42cc-ab8e-cd359504e3ba,40.418225,-86.839532,1012
01dcb342-4cd5-4dbc-a252-d75c8c6987df,40.416963,-86.842709,194
aa59d164-5ef9-4aa3-b91b-152aec890eaa,40.416768,-86.851738,79
44e6e91b-efbf-4616-b635-da4d462464da,40.411314,-86.857493,267
598c2ddd-1ac3-4cf7-b3eb-c9363f54704f,40.415266,-86.839526,822
ddec6972-85fd-478c-9dda-8554d845860f,40.417088,-86.837376,214
91fd44e1-52f3-4cbc-a747-560b350027db,40.417054,-86.836766,119
c9986258-e757-441c-aca5-996512d56ef2,40.422206,-86.858909,385
2177541b-070b-4dc2-b5f5-facb4fe3fc1a,40.417917,-86.858575,100
e5199732-861b-4f5f-bdcf-de2564ac1e01,40.397223,-86.851774,77
cb020d1c-b8a4-4964-a781-c5bec6b62d3b,40.387164,-86.840795,85
2ae42d8b-bc68-4c80-8d5a-60065b4b9130,40.387475,-86.836963,212
7402521e-fe45-4ddb-9226-3132db098b23,40.393655,-86.848421,248
14fd30ac-aa90-4b07-943d-97b6acdc4d5f,40.394777,-86.855151,158
b8ae5134-915e-4a45-ba4e-373cf8fb3b46,40.394033,-86.85465,185
99b29e01-d9d8-493f-9168-6da5685bc953,40.39861,-86.836973,102
1fc84293-7e47-4b47-8b70-b993ba6887c6,40.503575,-86.869134,323
a19a3258-003f-439d-9f47-ecac9dd45a58,40.36767,-86.874473,302
3145ed96-5bba-415d-8de0-8f9eea81dfa1,40.367619,-86.864415,269
6840e023-f381-45dc-aca4-16baedf685a2,40.366556,-86.872626,81
f05e2ea3-e05d-43b3-b553-507c600102ed,40.467976,-86.957357,273
a70df174-7430-4521-b321-26efbd0af2be,40.467834,-86.959246,403
293867e0-b544-417f-a99c-a580d749ae9b,40.397733,-86.895037,97
e12783e9-96d5-4913-96a1-6fa58ac01a4e,40.427941,-86.882444,149
b9d01a56-646e-4c5b-89a1-8ae732e47576,40.390917,-86.858223,117
6f81b83f-e7e4-44a1-97a8-178acebf6ab4,40.411234,-86.870909,116
4c9d80ec-8e2b-44fa-bd4a-6235736e6a63,40.417025,-86.813067,273
42a4b966-c0b8-478a-9beb-21f52516d8d2,40.418012,-86.816195,237
62d18503-0b46-464c-9d6c-0c9d9816cd96,40.412321,-86.810663,359
b14a9cb5-8364-4242-89be-479883c0c645,40.416549,-86.815608,56
e595966f-4334-42a5-8440-0ced9ebfbd69,40.451629,-86.910753,119
8189a6ca-865c-4998-a146-525344719307,40.452933,-86.915317,145
0288404a-59a0-44ae-a4f3-0b1f8cf4d340,40.427608,-86.920585,74
a7c1c165-0600-4f4b-adc0-bff55bccc849,40.401168,-86.857804,121
9e00fe2b-bc53-4a61-8fe6-a2e0297d8181,40.455253,-86.917172,168
c62abfd3-7761-43cc-bfe5-a07b168c9993,40.41484,-86.839537,181
5fc8c2b5-c2e1-43d1-9a06-d08f9d057087,40.397008,-86.855956,100
18ee6242-1a48-4a17-b58e-bbc651fa0468,40.398497,-86.838016,89
5e84b276-e46a-4120-b5e8-f42fad420ed4,40.413776,-86.859283,68
fd252dce-2a1e-4ba8-adac-e7080c4e1c5a,40.407539,-86.860554,58
ffa5b55e-5f61-4cd7-8f66-741f492c34c6,40.452473,-86.910693,119
edca1b17-35b8-491c-8c50-c15f78e11f2a,40.376259,-86.874699,77
cb02c0c3-91d2-4b81-bff3-e7dccad9c671,40.425523,-86.907267,84
6916ebfa-1ae0-4107-9946-e57ed7cd5b75,40.415513,-86.861102,72
88d52bf5-1c65-4ce8-af04-85a93698dae1,40.416305,-86.8141,99
5a2b010d-5178-428c-9d4e-4a70d2098d3b,40.393864,-86.873084,139
e4e8884a-0df3-4539-8e23-6dc610e1c2da,40.427836,-86.908479,61
e8839d80-3493-43cc-ad77-7ad2cdbeed23,40.425611,-86.925088,72
be37de20-f406-421c-92df-2ddf691761be,40.43209,-86.919618,62
c36046f6-a405-47cb-ab62-64614e699998,40.422419,-86.92218,66
a09953ae-81ed-4ed8-9dd5-be160e91297f,40.448386,-86.88214,141
4eb9df0b-c44a-4c13-a056-b84cfea845a8,40.425949,-86.908626,63
ad279f23-a1bb-46b8-866d-eddeba8d289b,40.409574,-86.827874,57
60bbac04-f588-432d-968b-1acb1e2e1e84,40.383389,-86.886377,178
735ba946-a66a-4e3f-b4cf-73786e167266,40.436011,-86.860859,70
9433dae8-02a7-4409-805a-0e2ff1ebc70d,40.397547,-86.86784,172
5a5092da-0b08-4e9c-a2bb-fa80bb8afb71,40.418455,-86.832801,75
21af50af-78a5-476d-a771-42ea1eba2104,40.418224,-86.838276,173
3663dc43-4d63-47ba-b84d-bc3ce0a87ee5,40.411262,-86.858542,115
bf275500-aff9-480a-a584-3e3a3f4ca4f1,40.405733,-86.863285,102
4f8c78ce-f119-43fa-80d3-1115f6ef8df7,40.394797,-86.839135,82
a8fc71c3-c84d-49ae-ba7e-cf9ea8f6d190,40.397985,-86.855916,64
280ef105-2dcb-4b85-818b-21e819777703,40.38911,-86.906254,62
d5d27576-2008-441d-9611-cfd2c5bb5725,40.409025,-86.860065,65
014ec0a9-b2a3-49c8-8897-46f521bdd92e,40.385713,-86.833467,76
c6991e1e-577c-47d6-a449-d5b245affbcd,40.366604,-86.86335,72
0df2ab62-8775-4a15-8fb1-0ca163f1698b,40.415814,-86.89333,68
eab36137-9562-4848-995c-59a8c515de75,40.416812,-86.890423,61
3e108187-69fd-4187-84a7-4d4534d8c7f4,40.395038,-86.860848,57
59ce05a1-ce85-4389-84b5-0afa5286a457,40.412037,-86.839503,65
24b30ab6-ff32-41b6-b866-2e0eb0db6aa0,40.418812,-86.85747,70
7dff9ba4-62f2-4284-b06c-9b015a367f16,40.402351,-86.856803,62
874c9c40-097b-4899-bf3f-72999e80a92e,40.392444,-86.853123,121
66fed749-650c-4469-bb68-70937993202a,40.395997,-86.854328,62
c72d323d-48d0-4e34-bf15-2e156e7f1982,40.402461,-86.858109,69
c1acbd62-0af9-4e0b-a2c8-eb19ef39e259,40.411944,-86.83735,68
12378ef1-1a98-4e72-a3a0-5c15abe30920,40.398902,-86.841734,114
5839dcc0-5b1e-409c-9d91-af7b79517a1f,40.400336,-86.851727,247
cf96c091-4337-4f12-ba3a-fc55464a79b6,40.467956,-86.957033,72
3062552c-6196-4fa7-8a62-2a8aa07ae8e8,40.470093,-86.960562,847
2a3f9c7e-0f00-46e2-83c3-c72560cfc68b,40.386839,-86.899959,129
7ad2c2a5-8866-462b-b75a-bda2c233bb71,40.377496,-86.818588,139
40263049-5798-4e3c-84ce-458002371e6c,40.453875,-86.923986,101
99eef75e-98de-4a42-8ec5-0ff3aa047484,40.418895,-86.841632,988
b806ae26-6e7b-4bee-b42d-e55e02db96aa,40.396452,-86.853345,117
7efa8676-b53e-4a4d-85b1-a99704520d4a,40.386843,-86.843411,1225
4665f554-0bb6-490e-b0ad-1e04e451ebd3,40.469866,-86.956852,958
5e1d2b4e-38f4-4176-8f7f-2fb047090f80,40.433425,-86.869238,426
5e5b46c1-3676-44a1-ad7c-9ac5e6522d8b,40.423379,-86.916862,99
04fcf584-79c6-41a7-b15b-8b6de0a0f22b,40.414619,-86.812792,1388
9bd5a2d0-62a3-4173-b021-9409b895e0af,40.396488,-86.870173,117
5212c865-be6f-4964-ab2f-0b2a39746eaa,40.455335,-86.917582,305
66832dd6-bfe2-409b-87ae-239d7e738b7d,40.453906,-86.908797,167
ee0155f3-c342-48d9-9404-2a8d05c1b972,40.4126,-86.839669,212
c254c508-ff25-40b5-9cdb-41478993de7f,40.405776,-86.856575,220
5c29c187-736f-4743-bb00-fc09d0b98aea,40.423244,-86.861473,100
2f54a8eb-650d-4483-92f8-2ce9a627b094,40.390373,-86.844455,577
924f4513-1dd0-4c33-8972-7b69d21b953b,40.367866,-86.860192,182
2ae82531-8546-4a56-af9a-e2e89e1752f7,40.467548,-86.939537,95
d40ca386-4957-4acd-8454-357d6ca4ef0f,40.426139,-86.882468,57
e05d0f00-5792-4665-9907-64587cd7cbb1,40.381422,-86.875714,92
160e0019-5893-401b-bbe3-28ba6c2e0492,40.37357,-86.779715,116
8d5b7829-63ae-4f12-8d65-2484ff8e2f3d,40.414199,-86.874641,113
7b19bfd7-a2cd-4983-8741-7b7de6b922e4,40.403918,-86.827281,151
be24f616-fd5a-4088-a948-7a9025dab603,40.462086,-86.840551,198
a526916c-b7fa-40bd-a961-0485806b7f34,40.447105,-86.87995,113
36221ef6-27a0-4bb8-bf9f-60f825edac02,40.452985,-86.925143,80
92f4bf13-cfa3-4719-a2cd-ffe9da8d94a0,40.445365,-86.920563,77
3901acb8-97fe-45b0-96b8-1af5333be7e2,40.418285,-86.825412,63
27b376b8-6bf3-4827-a3a6-ae4b9e18baf3,40.420183,-86.857474,85
9c86b8fa-2be4-400d-8d23-c97a8b20d0eb,40.403494,-86.838001,55
5f40bfd3-d38c-463a-8b8e-4124acad357f,40.419405,-86.861081,163
b646d2c7-711c-4bee-8769-160c95fdbb5a,40.377006,-86.837189,104
dc4b9fd8-a2b0-44c3-9902-0bb666614123,40.389152,-86.837822,117
18355c5c-433e-4cb3-b90f-f19efc8c1e73,40.430041,-86.872865,152
c5068fc3-9c66-4a1f-a9dd-5df73231bfda,40.367558,-86.870763,80
acba9e94-382f-4350-b935-fdb5d19e7dbf,40.371242,-86.952619,75
c471cfea-56c3-4708-a1ec-d70facce30ad,40.453978,-86.911115,63
78bd7660-c142-40c1-b7cf-b5dee8a84450,40.366292,-86.876573,230
dcb8c106-67cf-4c0b-a7ce-ca80a1a00296,40.388352,-86.905494,55
45d1c0e8-7277-438c-bc99-916daedfe430,40.389201,-86.905344,58
886fff88-04f8-402d-8301-7945d8c9da25,40.416931,-86.876614,66
a0de538a-2b55-4b5c-b3d3-535786950e47,40.416753,-86.858746,69
1a8f7e2d-cca5-4046-87f5-6f079ebeec58,40.45399,-86.916345,163
c576a1ad-6df8-4ed0-9afc-7d8be03538ce,40.453838,-86.914674,103
a883b43b-98f1-41f9-848a-784676f45e5e,40.418082,-86.84641,60
8356e322-7352-4c17-8d42-87ec72e945e5,40.416498,-86.839794,142
d2c7f58d-f654-42f0-9a40-17145488ae46,40.403952,-86.837689,88
c0ebf8a2-7584-4d52-aaac-1c8fcdf7deac,40.411978,-86.841375,79
141fc920-22f7-4212-b911-6dc4dfa1d5d7,40.398947,-86.836221,59
a1461cef-7e23-4e27-8dca-3ec4611194cf,40.366103,-86.857508,231
f5a91505-fd58-430c-8640-51210983e15f,40.524846,-86.761326,137
cea07092-fda1-4b19-a384-e1d1a0c21b58,40.501976,-86.867793,91
32c492e6-4e83-4c56-ab33-1e2368893c8e,40.502114,-86.86805,298
c8e7aebb-1590-45c4-9c53-712959bc1732,40.420225,-86.886233,102
36d0eb09-30f9-444e-b53e-f17331ccfd49,40.390607,-86.903557,114
5b7de29b-aa06-4fdc-a636-eb0b979337e2,40.39057,-86.904617,110
f5d2eb79-b032-45f0-a295-e168146646f9,40.384105,-86.896506,128
b9fbdef9-ec01-4d38-93f7-1a865975ea92,40.387496,-86.89179,56
7444f19d-823b-4614-b9d3-4172e052add6,40.259047,-86.904107,92
3b2eaf0c-f210-4e1f-9c2d-090b7f3f0a02,40.426727,-86.876005,94
259b40d3-fc5e-4d44-8772-4743baa60571,40.394938,-86.861823,69
9a2c334c-cc16-4bbc-8429-02fbb3ebea90,40.395068,-86.882633,83
f5652f55-3fd6-436e-9e26-11857df799ce,40.42093,-86.902152,88
31913f4d-c116-4628-833a-650413de158b,40.374811,-86.777763,68
ab2802c9-be59-4d20-af59-752928663bdc,40.373545,-86.780233,97
9f905ac9-9090-4d44-b254-b8710c3dda2e,40.416896,-86.8247,297
18d50341-428a-4f1c-bb59-1524c3701193,40.416919,-86.824012,68
2b447a65-d057-4c99-8589-cbc825a6a294,40.395826,-86.871221,91
3f0a62da-6274-4e9f-9147-1a9a9d28f7a5,40.457862,-86.846218,69
